,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,poutcome,y,contact_telephone
36751,25,1,2,1,1,3,3,4,4,431,3,3,0,0
36752,30,8,2,1,1,3,3,4,4,106,4,1,0,0
36753,44,8,1,1,1,1,1,4,4,234,2,3,1,0
36754,29,1,2,2,1,3,3,4,4,100,2,1,0,0
36755,57,5,1,1,1,3,1,4,4,337,3,1,0,0
36756,22,1,2,1,1,2,2,4,4,835,2,1,0,0
36757,35,4,2,1,1,2,2,4,4,67,2,2,0,0
36758,49,4,1,2,1,1,1,4,4,239,4,1,1,0
36759,29,1,2,1,1,1,1,4,4,160,2,1,1,0
36760,38,3,1,4,1,3,1,4,4,993,4,3,1,0
36761,48,4,1,2,1,3,3,4,4,217,3,1,0,0
36762,25,10,1,1,1,1,1,4,4,529,2,1,1,0
36763,32,7,1,5,1,3,1,4,4,183,2,2,1,0
36764,27,11,2,7,1,3,1,4,4,103,4,1,0,0
36765,25,1,2,7,1,1,1,4,4,221,7,1,1,1
36766,25,8,2,1,1,1,1,4,5,105,4,2,0,0
36767,22,3,2,1,1,3,1,4,5,127,2,1,0,0
36768,33,11,2,7,1,1,1,4,5,137,3,1,0,1
36769,54,2,1,3,1,1,1,4,5,258,2,1,1,0
36770,54,2,1,3,1,3,1,4,5,239,2,3,1,0
36771,26,5,2,1,1,3,1,4,5,230,2,1,0,0
36772,55,6,1,2,1,3,3,4,5,186,2,1,1,0
36773,25,8,2,1,1,3,1,4,5,382,5,1,0,0
36774,26,8,2,1,1,3,1,4,5,175,2,1,0,0
36775,22,8,2,1,1,3,3,4,5,126,6,1,1,0
36776,22,3,2,1,1,3,1,4,5,163,4,2,1,0
36777,50,1,1,1,1,3,1,4,5,95,7,2,1,0
36778,44,2,1,4,1,3,1,4,5,336,3,3,0,0
36779,55,6,1,2,1,3,1,4,5,136,3,3,0,0
36780,52,7,1,2,1,3,1,4,5,177,3,1,0,0
36781,60,6,1,6,1,2,2,4,5,110,2,1,0,0
36782,33,5,1,1,1,3,1,4,5,139,5,1,0,0
36783,31,1,2,2,1,1,1,4,5,39,3,1,0,0
36784,25,1,2,1,1,1,1,4,2,94,2,1,0,1
36785,59,6,1,5,1,3,1,4,2,263,4,1,0,1
36786,64,6,1,7,1,3,1,4,2,294,3,1,0,0
36787,32,5,1,1,1,3,1,4,2,54,3,1,0,0
36788,33,10,1,1,1,3,1,4,2,579,3,1,1,0
36789,28,1,2,2,1,1,1,4,2,491,2,1,1,0
36790,32,3,3,1,1,3,1,4,2,532,2,1,1,0
36791,40,10,1,3,1,1,1,4,2,143,3,2,0,0
36792,33,2,3,7,1,1,1,4,2,84,5,1,0,0
36793,52,3,1,4,1,3,1,4,2,268,1,1,0,0
36794,20,3,2,7,1,1,1,4,2,441,1,1,1,0
36795,30,1,1,2,1,1,1,4,2,439,1,1,0,0
36796,44,4,1,7,1,1,3,4,2,151,1,1,1,0
36797,57,6,1,5,1,1,3,4,2,292,1,1,0,0
36798,35,7,3,1,1,3,1,4,2,92,2,2,0,0
36799,41,1,2,1,1,3,1,4,2,95,1,1,1,0
36800,28,1,2,1,1,1,1,4,2,114,1,1,0,0
36801,22,4,2,2,1,3,1,4,2,147,1,1,0,0
36802,22,4,2,2,1,3,3,4,2,181,1,1,0,0
36803,22,11,2,7,1,3,1,4,2,139,1,1,0,0
36804,35,7,3,1,1,3,1,4,2,351,6,1,1,1
36805,46,1,3,2,1,3,1,4,2,372,1,1,1,0
36806,34,1,1,2,1,1,1,4,2,135,1,1,0,0
36807,30,1,1,1,1,3,1,4,2,288,1,1,1,0
36808,23,1,2,2,1,1,1,4,2,92,1,2,0,0
36809,36,8,2,1,1,1,1,4,2,177,1,1,1,0
36810,27,4,2,1,1,3,1,4,2,41,2,1,0,0
36811,29,1,2,2,1,3,1,4,2,415,1,3,1,0
36812,29,1,2,2,1,1,3,4,2,74,1,1,0,0
36813,31,2,1,1,1,3,1,4,2,382,2,1,1,0
36814,34,9,2,5,1,1,1,4,2,157,1,1,0,0
36815,29,3,2,3,1,1,1,4,2,24,1,1,0,0
36816,38,6,1,5,1,3,1,4,2,257,1,1,1,0
36817,32,8,2,1,1,3,1,4,2,104,1,1,0,0
36818,32,8,2,1,1,3,1,4,2,64,1,1,0,0
36819,57,5,1,7,1,1,1,4,2,112,1,1,1,0
36820,30,4,2,2,1,3,1,4,2,181,2,1,1,0
36821,34,2,1,5,1,3,1,4,2,88,2,1,0,0
36822,57,10,1,5,1,3,1,4,2,284,1,1,1,0
36823,57,10,1,5,1,1,1,4,2,651,1,1,1,0
36824,24,11,2,7,1,3,1,4,2,220,1,1,1,0
36825,24,2,2,7,1,1,3,4,2,188,1,1,1,0
36826,41,10,2,5,1,1,1,4,2,170,1,1,0,0
36827,29,1,1,2,1,1,1,4,2,155,1,2,1,0
36828,24,1,2,1,1,3,3,4,2,74,1,1,0,0
36829,25,1,2,2,1,1,1,4,2,95,1,1,0,0
36830,28,1,2,1,1,3,1,4,2,333,1,1,0,0
36831,52,8,1,1,1,3,1,4,2,322,1,3,1,0
36832,22,4,2,2,1,3,1,4,2,94,2,1,0,1
36833,23,1,2,1,1,1,1,4,2,60,1,2,0,0
36834,26,3,2,4,1,1,1,4,2,175,1,2,0,0
36835,43,1,1,1,1,1,1,4,2,108,1,2,0,0
36836,32,3,1,1,1,1,1,4,2,60,1,1,0,0
36837,30,3,1,1,1,1,1,4,2,108,1,1,0,0
36838,29,1,2,2,1,3,3,4,2,89,2,1,1,0
36839,34,2,1,5,1,3,1,4,2,75,2,1,0,0
36840,25,3,2,4,1,3,1,4,2,29,1,1,0,0
36841,42,5,2,1,1,2,2,4,2,83,4,1,0,0
36842,26,1,1,2,1,1,1,4,2,79,1,1,0,0
36843,21,1,2,2,1,1,1,4,2,173,1,1,1,0
36844,22,11,2,7,1,1,1,4,2,77,1,1,0,0
36845,38,1,2,1,1,3,1,4,2,318,3,1,0,0
36846,25,1,2,4,1,3,1,4,2,205,2,1,0,0
36847,37,3,1,4,1,1,1,4,2,129,1,1,1,0
36848,49,10,1,4,1,3,1,4,4,298,3,1,0,0
36849,35,5,1,1,1,1,1,4,4,136,2,1,1,0
36850,53,9,1,5,1,1,3,4,4,263,2,1,1,0
36851,29,4,2,4,1,3,1,4,4,161,2,1,0,1
36852,53,9,1,5,1,3,1,4,4,245,2,1,1,0
36853,57,1,1,1,1,1,1,4,4,214,1,1,0,0
36854,56,1,1,1,1,3,1,4,4,202,1,1,0,0
36855,48,9,1,2,1,1,1,4,4,399,1,1,0,0
36856,40,10,2,5,1,1,1,4,4,355,1,1,1,0
36857,43,1,1,1,1,3,1,4,4,281,1,1,0,0
36858,39,2,1,3,1,3,1,4,4,250,1,1,0,0
36859,35,5,1,1,1,3,1,4,4,66,1,1,0,0
36860,50,8,1,4,1,3,1,4,4,102,1,2,0,0
36861,25,1,1,1,1,3,1,4,4,64,1,1,0,1
36862,40,10,2,5,1,1,1,4,4,459,2,1,0,0
36863,46,1,2,1,1,1,1,4,4,119,1,1,0,0
36864,49,10,1,4,1,1,1,4,4,229,1,1,0,0
36865,43,1,1,1,1,3,1,4,4,30,1,1,0,1
36866,58,6,1,5,1,3,1,4,4,79,2,1,0,0
36867,55,5,1,1,1,3,1,4,4,114,3,1,1,0
36868,44,10,2,5,1,1,1,4,4,276,2,1,0,0
36869,31,3,1,4,1,3,1,4,4,404,3,2,0,0
36870,57,6,1,5,1,3,3,4,4,162,3,1,1,0
36871,36,3,2,4,1,3,1,4,4,569,2,1,0,0
36872,44,10,2,5,1,3,1,4,4,55,2,1,0,1
36873,25,3,1,4,1,3,1,4,4,551,4,2,1,0
36874,24,1,2,1,1,3,1,4,3,65,3,2,0,0
36875,32,1,2,1,1,3,3,4,3,49,2,2,0,0
36876,26,8,2,1,1,3,1,4,3,181,2,1,0,0
36877,40,8,2,1,1,1,3,4,3,54,4,1,0,0
36878,29,10,2,5,1,1,3,4,3,243,3,3,1,0
36879,28,11,2,7,1,1,1,4,3,208,4,1,0,0
36880,24,1,2,1,1,3,1,4,3,151,7,2,0,0
36881,32,4,1,4,1,1,1,4,3,94,6,1,0,0
36882,34,1,1,1,1,1,1,4,3,84,4,1,0,1
36883,25,11,2,1,1,3,3,4,1,393,2,1,1,0
36884,56,8,1,1,1,3,1,4,1,390,15,1,0,1
36885,29,1,2,1,1,1,3,4,1,813,4,1,1,0
36886,56,8,1,1,1,3,1,4,1,88,3,1,0,0
36887,56,8,1,1,1,1,1,4,1,754,3,1,0,0
36888,53,1,1,1,1,1,3,4,1,1603,10,1,1,1
36889,27,7,2,1,1,1,1,4,1,133,2,2,0,0
36890,49,1,1,1,1,1,1,4,1,259,2,1,1,0
36891,25,11,2,1,1,1,3,4,1,280,6,2,1,1
36892,32,3,1,2,1,1,3,4,5,112,4,2,0,0
36893,47,3,1,4,1,3,1,4,5,63,5,2,0,0
36894,32,3,1,2,1,3,1,4,5,293,5,2,1,1
36895,39,11,2,7,1,3,1,4,5,474,3,1,1,0
36896,31,3,2,1,1,3,3,4,5,241,5,1,0,0
36897,38,4,1,3,1,1,1,4,5,140,2,1,0,0
36898,38,4,1,3,1,1,3,4,5,177,2,1,0,1
36899,40,5,1,1,1,3,1,4,2,295,3,1,1,0
36900,25,1,1,1,1,3,1,4,2,457,3,1,0,0
36901,55,1,1,2,1,3,1,4,2,177,5,2,0,0
36902,58,6,1,4,1,3,3,4,2,100,2,1,0,1
36903,48,1,1,1,1,3,1,4,2,136,1,2,0,0
36904,60,6,3,5,1,1,1,4,2,111,5,1,0,0
36905,55,2,1,3,1,1,1,4,2,271,2,1,0,0
36906,47,9,2,4,1,3,1,4,2,67,1,3,0,0
36907,40,2,1,4,1,1,1,4,2,883,1,2,1,1
36908,53,1,1,1,1,1,3,4,2,115,1,1,0,0
36909,50,1,1,1,1,1,1,4,2,269,1,3,1,0
36910,42,1,2,1,1,3,1,4,2,570,3,1,0,0
36911,41,3,3,1,1,1,1,4,2,238,1,1,0,0
36912,32,3,2,4,1,1,1,4,2,524,1,1,0,0
36913,32,3,2,4,1,3,3,4,2,187,1,1,0,0
36914,49,3,2,4,1,3,1,4,2,68,1,3,0,0
36915,45,1,1,3,1,3,1,4,2,60,2,1,0,1
36916,39,1,1,1,1,1,1,4,2,208,1,1,0,0
36917,39,1,1,1,1,1,1,4,2,459,1,2,1,0
36918,51,1,1,1,1,1,1,4,2,295,3,1,0,1
36919,24,11,2,7,1,3,3,4,4,124,1,2,0,0
36920,36,1,2,2,1,3,1,4,4,248,1,2,0,0
36921,45,3,1,4,1,3,3,4,4,191,1,1,0,0
36922,30,11,2,7,1,1,1,4,4,205,3,1,0,0
36923,36,4,1,1,1,1,3,4,4,255,2,3,1,0
36924,47,2,1,4,1,1,3,4,4,971,2,1,0,0
36925,45,8,2,3,1,3,1,4,4,201,1,1,0,0
36926,24,3,2,4,1,1,1,4,4,227,1,3,1,0
36927,47,1,1,1,1,3,3,4,4,140,1,1,0,0
36928,38,3,2,1,1,3,1,4,4,128,1,1,0,0
36929,45,3,3,1,1,1,1,4,4,224,1,1,0,0
36930,42,4,1,1,1,2,2,4,4,122,1,2,0,0
36931,37,7,1,1,1,3,1,4,4,108,1,1,0,0
36932,38,1,2,1,1,1,1,4,4,103,1,1,0,0
36933,38,1,2,1,1,3,1,4,4,42,1,1,0,1
36934,36,7,2,5,1,1,1,4,4,185,1,1,1,0
36935,36,7,2,5,1,1,1,4,4,166,1,1,0,0
36936,31,2,2,2,1,3,1,4,4,160,1,1,0,0
36937,64,5,1,1,1,1,1,4,4,205,1,1,1,0
36938,33,9,1,1,1,1,1,4,4,224,1,1,1,0
36939,50,1,1,2,1,1,1,2,3,140,3,1,1,0
36940,51,6,1,5,1,1,1,2,3,1057,1,3,0,0
36941,56,5,1,4,1,1,1,2,3,291,2,1,0,0
36942,59,1,1,1,1,3,3,2,3,92,1,1,0,0
36943,55,5,1,1,1,1,3,2,3,260,2,3,1,0
36944,51,1,2,2,1,3,1,2,3,372,1,1,1,1
36945,61,1,1,1,1,3,3,2,3,261,4,1,1,1
36946,24,8,2,7,1,1,3,2,1,342,2,1,1,0
36947,51,9,1,5,1,3,3,2,1,97,1,2,0,0
36948,34,1,1,1,1,3,1,2,1,248,3,1,0,1
36949,45,1,1,1,1,1,1,2,1,74,1,1,0,0
36950,45,1,1,1,1,1,1,2,1,252,1,1,1,0
36952,50,1,1,1,1,1,1,2,1,356,1,1,1,0
36953,60,1,1,1,1,3,1,2,1,363,1,1,1,1
36954,59,2,3,5,1,3,1,2,1,218,1,1,1,0
36955,59,2,3,5,1,1,1,2,1,367,1,1,1,0
36956,58,6,1,4,1,1,3,2,1,82,1,3,0,0
36957,63,6,3,1,1,3,3,2,1,146,1,2,0,0
36958,51,3,1,4,1,1,1,2,1,566,1,3,1,0
36959,46,1,2,1,1,3,1,2,1,309,1,1,1,0
36960,46,7,1,1,1,3,1,2,1,396,1,1,1,0
36961,43,3,2,1,1,1,1,2,1,109,1,1,0,0
36962,51,3,1,1,1,3,1,2,1,226,1,1,0,0
36963,54,5,1,7,1,3,1,2,1,154,1,2,0,0
36964,56,7,1,7,1,3,1,2,1,129,1,1,0,0
36965,63,6,3,1,1,1,3,2,1,317,1,2,0,0
36966,60,9,1,5,1,3,1,2,1,229,1,1,0,0
36967,38,3,2,1,1,3,1,2,1,98,1,1,0,0
36968,47,9,1,6,2,1,3,2,1,148,1,1,0,0
36969,58,3,1,1,2,3,1,2,1,160,1,1,0,0
36970,32,8,2,1,1,1,1,2,1,590,1,2,0,0
36971,32,8,2,1,1,3,1,2,1,940,1,3,1,0
36972,36,10,1,3,1,1,1,2,1,153,1,1,0,0
36973,29,3,1,4,1,1,1,2,1,86,2,2,0,0
36974,56,7,1,7,1,3,1,2,1,478,2,1,1,0
36975,32,8,2,1,1,1,1,2,1,276,2,1,1,0
36976,50,1,1,1,1,3,1,2,1,567,5,1,1,0
36977,60,9,1,5,1,3,1,2,1,503,2,3,1,0
36978,51,3,1,4,1,3,1,2,1,135,2,2,1,0
36979,46,1,3,2,1,3,1,2,1,176,1,1,1,1
36980,57,6,3,3,1,3,1,2,5,247,2,1,1,0
36981,56,1,3,7,1,3,1,2,5,353,2,1,1,1
36982,21,10,2,2,1,3,1,2,5,203,1,1,1,0
36983,29,1,2,2,1,1,1,2,5,446,1,1,1,0
36984,36,1,1,2,1,3,1,2,5,122,1,2,0,0
36985,47,2,1,4,1,3,1,2,5,175,1,1,1,0
36986,29,3,2,1,1,1,1,2,5,1007,6,1,1,0
36987,57,12,1,6,1,1,1,2,5,64,1,1,0,0
36988,48,1,3,1,1,3,1,2,5,409,2,1,1,0
36989,35,1,2,2,1,3,1,2,5,147,2,2,0,0
36990,56,6,1,2,1,3,1,2,5,603,1,1,0,0
36991,30,1,1,1,1,1,1,2,5,438,2,1,1,0
36992,57,6,3,3,1,1,1,2,5,897,3,1,0,0
36993,53,3,1,2,1,3,1,2,5,531,3,1,0,0
36994,33,1,2,1,1,1,1,2,5,704,1,1,1,0
36995,29,3,2,1,1,3,1,2,5,473,1,1,0,0
36996,47,3,1,4,1,1,1,2,5,320,2,1,0,1
36997,28,1,2,1,1,3,1,2,5,67,2,1,0,0
36998,38,6,1,5,1,3,3,2,5,67,2,1,0,0
36999,58,1,1,2,1,3,1,2,5,318,4,2,0,0
37000,34,1,1,2,1,1,1,2,5,59,7,1,0,0
37001,35,3,1,1,1,3,1,2,5,236,2,1,0,0
37002,56,6,1,2,1,3,3,2,5,308,2,1,1,0
37003,46,1,2,1,1,3,1,2,2,413,5,1,0,0
37004,43,7,2,7,1,1,1,2,2,96,3,2,0,0
37005,31,1,2,1,1,3,1,2,2,202,4,1,1,0
37006,25,11,2,7,1,1,1,2,2,116,3,1,0,1
37007,30,1,2,1,1,1,3,2,2,207,2,1,0,0
37008,23,11,2,2,1,1,1,2,2,270,3,1,1,0
37009,37,1,1,1,1,3,1,2,2,227,2,1,1,0
37010,28,4,2,1,1,3,1,2,2,316,4,1,1,0
37011,53,1,1,2,1,1,1,2,4,964,1,2,1,0
37012,33,5,1,1,1,3,1,2,4,429,1,1,1,0
37013,41,1,1,1,1,3,1,2,4,826,1,2,0,0
37014,38,1,1,1,1,3,1,2,4,422,1,1,0,0
37015,42,1,3,1,1,1,1,2,4,94,1,1,0,0
37016,37,1,1,2,1,1,1,2,4,106,1,1,0,0
37017,25,11,2,7,2,3,1,2,4,371,1,1,1,0
37018,50,1,1,2,1,3,1,2,4,98,2,2,0,0
37019,46,1,3,2,1,2,2,2,4,297,1,1,1,0
37020,30,8,2,1,1,3,1,2,4,185,1,1,0,0
37021,26,4,2,2,1,3,1,2,4,407,1,3,1,0
37022,31,4,2,1,1,1,1,2,4,82,2,2,0,1
37023,25,11,2,2,1,3,1,2,4,112,1,2,0,0
37024,29,10,2,1,1,3,1,2,4,611,1,1,0,0
37025,26,10,2,2,1,3,1,2,4,445,1,1,0,0
37026,23,11,2,2,1,3,1,2,4,682,2,3,1,0
37027,26,4,2,2,1,1,1,2,4,180,2,1,1,0
37028,46,1,3,2,1,1,1,2,4,282,1,1,0,0
37029,45,3,1,2,1,1,1,2,4,58,1,1,0,0
37030,26,4,2,2,1,3,1,2,4,98,1,1,0,0
37031,23,11,2,2,1,1,1,2,4,370,1,2,1,0
37032,42,2,1,2,1,3,1,2,4,148,1,1,0,0
37033,31,3,1,1,1,1,1,2,4,404,1,1,0,0
37034,38,3,2,1,1,3,1,2,4,321,1,1,0,0
37035,26,11,2,2,1,3,1,2,4,432,1,1,0,0
37036,27,1,2,7,1,3,1,2,4,876,1,1,1,1
37037,25,11,2,7,1,1,1,2,4,170,1,1,0,0
37038,33,1,1,2,1,1,1,2,4,257,1,1,1,1
37039,27,1,2,1,1,1,1,2,4,207,1,1,0,0
37040,40,1,1,1,1,3,1,2,4,243,1,1,1,0
37041,44,3,2,4,1,3,1,2,4,112,2,1,0,0
37042,31,1,2,2,1,3,1,2,3,167,1,2,1,0
37043,42,3,1,1,1,1,1,2,3,361,1,2,1,0
37044,47,5,1,1,1,3,1,2,3,123,1,1,0,0
37045,42,1,2,1,1,1,1,2,3,268,2,1,1,0
37046,29,3,1,1,1,3,1,2,3,896,2,1,1,0
37047,68,6,1,5,1,3,1,2,3,665,1,1,0,0
37048,50,3,1,4,1,1,1,2,3,87,1,1,0,0
37049,45,1,1,1,1,1,1,2,3,194,1,3,0,0
37050,24,11,2,2,1,1,1,2,3,115,1,2,0,0
37051,41,1,1,1,1,3,1,2,3,181,1,2,0,0
37052,44,3,1,4,1,3,1,2,3,188,2,1,0,0
37053,20,11,2,2,1,1,1,2,3,625,1,2,0,0
37054,45,1,1,1,1,3,1,2,3,106,1,1,0,0
37055,20,11,2,2,1,1,1,2,3,74,1,1,0,0
37056,20,11,2,2,1,3,1,2,3,349,1,1,1,0
37057,28,10,2,1,1,2,2,2,3,167,1,1,0,1
37058,36,3,2,2,1,3,1,2,3,243,1,2,0,0
37059,69,4,1,7,1,1,1,2,3,396,2,1,0,1
37060,30,8,2,1,1,3,1,2,3,90,3,1,0,0
37061,44,2,2,7,1,3,1,2,3,576,1,1,1,1
37062,43,1,3,1,1,1,1,2,3,281,1,1,0,0
37063,42,2,1,6,1,3,1,2,3,72,1,1,0,0
37064,42,1,2,1,1,3,3,2,3,122,1,1,0,0
37065,32,1,2,4,1,3,1,2,3,72,1,1,0,0
37066,27,11,2,2,1,1,3,2,3,537,2,2,0,0
37067,42,3,1,1,1,1,3,2,3,430,2,1,0,0
37068,32,1,2,1,1,3,1,2,3,210,5,1,1,0
37069,59,1,1,2,1,3,1,2,3,286,2,1,0,0
37070,40,3,1,2,1,3,1,2,3,475,3,3,0,0
37071,26,1,2,1,1,3,1,2,3,153,1,1,1,0
37072,36,3,1,4,1,3,1,2,3,182,3,1,0,0
37073,32,1,2,1,1,3,1,2,3,97,3,1,1,0
37074,38,1,1,2,1,3,3,2,3,64,3,1,0,1
37075,29,11,2,2,1,3,1,2,1,253,2,1,1,0
37076,33,3,2,1,1,3,1,2,1,359,2,1,0,0
37077,32,1,2,1,1,3,1,2,1,315,4,1,0,0
37078,23,2,2,2,1,1,1,2,5,104,2,1,1,0
37079,32,1,2,1,1,3,1,2,5,123,4,1,0,1
37080,23,3,2,4,1,3,1,2,5,336,4,1,1,1
37081,29,3,2,7,1,3,3,2,2,326,3,1,0,0
37082,51,5,3,1,1,3,1,2,3,219,2,1,0,1
37083,26,1,2,1,1,3,1,2,3,226,2,1,0,0
37084,51,5,3,1,1,1,1,2,3,166,7,2,0,0
37085,45,1,1,1,1,3,1,2,1,58,3,1,0,1
37086,27,5,2,1,1,3,1,2,2,125,2,1,1,0
37087,37,4,1,2,1,3,1,2,2,91,2,1,0,0
37088,27,3,2,1,1,3,1,2,2,258,3,1,0,0
37089,36,1,1,2,1,3,1,2,4,305,7,1,0,1
37090,53,5,1,7,1,3,3,2,4,465,6,1,0,1
37091,35,7,1,2,1,1,1,2,3,1084,4,1,1,0
37092,33,1,3,1,1,1,3,2,1,106,3,1,0,0
37093,27,11,2,2,1,1,1,2,1,64,3,1,0,0
37094,51,1,1,1,1,3,1,2,5,139,5,1,1,0
37095,51,1,1,1,1,2,2,2,5,116,3,1,0,1
37096,50,8,1,7,1,2,2,2,2,506,2,1,0,0
37097,38,1,2,1,1,3,1,2,2,195,2,1,0,1
37098,38,1,2,1,1,3,1,2,2,82,2,1,0,0
37099,26,3,2,1,1,3,3,2,4,105,2,1,0,0
37100,30,11,2,1,1,1,1,2,4,332,2,2,1,0
37101,44,1,3,2,1,1,3,2,4,132,4,1,0,0
37102,23,11,2,3,1,1,1,2,4,73,6,1,0,0
37103,54,1,1,1,1,1,3,2,4,822,6,3,1,0
37104,34,1,1,1,1,1,3,2,4,51,4,2,0,0
37105,26,1,2,1,1,1,3,2,4,148,4,1,0,0
37106,54,1,1,1,1,3,1,2,4,72,2,2,0,0
37107,26,3,2,1,1,1,3,2,4,67,5,2,0,0
37108,27,1,1,1,1,1,3,2,4,99,6,2,1,0
37109,38,5,1,1,1,1,1,2,4,486,5,1,1,0
37110,30,11,2,1,1,1,1,2,4,109,3,1,0,0
37111,31,1,2,2,1,1,3,2,4,258,6,1,0,1
37112,44,1,3,2,1,1,1,2,4,573,5,1,1,0
37113,47,1,1,1,1,1,1,2,4,186,9,1,0,1
37114,36,1,1,2,1,1,1,2,4,383,6,1,0,0
37115,58,5,1,1,1,1,1,2,3,292,6,2,0,0
37116,54,10,1,1,1,3,3,2,1,141,2,1,0,0
37117,41,1,1,2,1,1,1,3,4,151,1,1,0,0
37118,32,4,1,2,1,1,1,3,4,205,1,1,0,0
37119,61,8,3,2,1,1,1,3,4,92,1,1,0,0
37120,48,5,1,1,1,3,1,3,4,313,1,1,0,0
37121,42,1,1,1,1,3,1,3,4,576,1,3,1,0
37122,61,6,1,4,1,1,1,3,4,219,1,1,1,0
37123,36,1,2,2,1,3,1,3,4,320,1,1,0,0
37124,31,1,2,1,1,1,1,3,4,138,1,3,0,0
37125,18,11,2,3,1,3,1,3,4,642,1,1,1,0
37126,47,1,3,1,1,3,3,3,4,185,1,1,1,0
37127,52,5,1,1,1,1,1,3,4,600,1,1,1,0
37128,29,11,2,2,1,2,2,3,4,505,1,3,1,0
37129,64,10,1,1,1,3,1,3,4,248,1,2,0,0
37130,26,3,2,1,1,3,1,3,4,204,2,2,0,0
37131,51,5,1,1,1,3,1,3,4,138,1,1,0,0
37132,21,11,2,2,1,3,3,3,4,220,1,1,0,0
37133,51,5,1,1,1,3,1,3,4,249,1,1,1,0
37134,21,11,2,2,1,1,1,3,4,259,1,2,0,0
37135,42,3,2,7,1,3,1,3,4,158,1,2,0,0
37136,38,6,3,1,1,1,1,3,4,270,1,1,0,0
37137,38,6,3,1,1,1,1,3,4,370,1,1,0,0
37138,34,3,2,4,1,3,1,3,4,251,1,1,0,0
37139,24,11,2,2,1,3,1,3,4,79,1,1,0,0
37140,17,11,2,7,1,3,1,3,3,432,3,3,0,0
37141,34,3,2,4,1,1,1,3,3,305,1,1,1,0
37142,59,1,1,2,1,3,1,3,3,1019,2,3,1,0
37143,34,3,2,4,1,1,1,3,3,211,1,1,1,0
37144,40,1,1,1,1,1,1,3,3,397,2,2,0,0
37145,37,3,1,4,1,3,1,3,3,414,1,1,1,0
37146,57,3,1,2,1,3,3,3,3,290,2,3,1,0
37147,59,1,1,2,1,3,1,3,3,277,1,1,1,0
37148,52,5,1,1,1,1,1,3,3,206,1,2,0,0
37149,46,12,1,7,1,1,3,3,3,299,2,1,0,0
37150,43,4,3,6,1,3,1,3,3,40,3,1,0,0
37151,27,5,2,1,1,3,1,3,3,106,1,1,0,0
37152,20,11,2,2,1,1,3,3,3,254,1,1,1,0
37153,59,6,1,7,1,2,2,3,3,177,1,1,0,0
37154,32,4,2,2,1,3,3,3,3,253,1,3,1,0
37155,37,1,1,2,1,1,1,3,3,179,2,2,1,0
37156,39,2,1,3,1,1,1,3,3,394,1,1,1,0
37157,59,6,3,1,1,3,3,3,3,526,1,1,0,0
37158,45,10,3,5,1,3,1,3,3,156,1,1,0,0
37159,45,10,3,5,1,1,3,3,3,416,1,1,0,1
37160,46,1,1,2,1,1,1,3,3,231,2,1,1,1
37161,59,6,1,7,1,1,1,3,3,385,2,2,1,0
37162,43,4,3,6,1,3,1,3,3,813,2,1,0,1
37163,37,3,1,4,1,1,1,3,3,157,3,3,1,0
37164,56,7,1,2,1,3,1,3,3,131,5,2,0,0
37165,42,10,1,7,1,1,1,3,1,175,4,1,1,0
37166,46,2,1,4,1,1,1,3,1,99,5,1,0,0
37167,31,1,2,1,1,1,1,3,1,331,2,1,0,0
37168,37,1,1,1,1,1,1,3,1,89,1,1,0,0
37169,52,6,3,1,1,3,3,3,1,155,2,3,1,0
37170,38,6,1,5,2,3,1,3,1,320,1,1,0,0
37171,32,3,1,1,1,1,3,3,1,975,4,1,1,0
37172,63,6,1,5,1,1,1,3,1,49,3,1,0,1
37173,42,10,1,7,1,3,1,3,1,280,7,1,0,1
37174,52,3,1,4,1,1,1,3,1,126,6,1,0,0
37175,57,5,1,1,1,3,1,3,1,107,4,1,0,0
37176,60,8,3,1,1,1,1,3,1,90,2,1,0,0
37177,59,9,1,5,1,3,1,3,1,121,6,1,0,0
37178,32,3,1,1,1,3,1,3,1,148,2,3,0,0
37179,37,2,1,3,1,3,3,3,1,161,1,1,0,0
37180,63,6,1,5,1,1,1,3,1,87,4,1,0,0
37181,37,1,1,1,1,1,1,3,1,305,1,1,0,0
37182,28,11,2,7,1,3,1,3,1,111,1,2,0,0
37183,52,6,3,1,1,1,1,3,1,427,1,3,1,0
37184,45,3,2,1,1,1,1,3,1,146,1,1,0,0
37185,58,6,1,2,1,1,1,3,1,144,1,1,0,0
37186,38,6,1,7,1,1,1,3,1,86,2,1,0,0
37187,53,3,1,4,1,3,1,3,1,190,1,1,0,0
37188,53,3,1,4,1,3,1,3,1,100,1,2,0,0
37189,24,11,2,2,1,1,1,3,1,355,1,1,1,0
37190,38,6,1,2,1,1,1,3,1,472,1,1,0,0
37191,54,1,3,2,1,3,1,3,1,131,2,3,1,0
37192,38,6,1,2,1,1,1,3,1,174,1,1,0,0
37193,38,6,1,2,1,3,1,3,1,1452,1,2,1,0
37194,58,10,3,4,1,1,3,3,1,142,1,1,0,0
37195,38,6,1,2,1,1,1,3,1,135,1,1,0,0
37196,42,10,1,7,1,3,3,3,1,250,4,3,1,0
37197,35,1,2,1,1,3,1,3,1,789,1,1,0,0
37198,31,3,3,4,1,3,1,3,1,310,2,2,1,0
37199,35,1,2,1,1,3,1,3,1,338,1,1,1,1
37200,35,1,2,1,1,3,1,3,1,116,1,1,0,0
